sample_id,quarter,ticker,mini_bucket,xhigh_bucket,bucket_changed,mini_score,xhigh_score,score_change,score_changed,mini_risk,xhigh_risk,risk_change,risk_changed,mini_action,xhigh_action,action_change,action_changed,mini_confidence,xhigh_confidence,confidence_changed,mini_detected_driver_category,xhigh_detected_driver_category,driver_category_changed
T3000809,2024Q3,LXFR,constructive,neutral,1,6,0,-6,1,1,2,1,1,1,0,-1,1,high,high,0,margin_recovery_and_guidance,margin_efficiency_one_time_recovery,1
T3000810,2024Q3,MERC,constructive,neutral,1,4,2,-2,1,2,3,1,1,1,0,-1,1,high,high,0,commodity_price_and_cost_spread,commodity_recovery_cost_relief,1
T3000811,2024Q3,MG,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,operating_leverage_and_mix,operating_leverage_mix_shift,1
T3000812,2024Q3,MIR,constructive,constructive,0,6,5,-1,1,1,1,0,0,1,1,0,0,high,high,0,guidance_raise_and_margin_improvement,end_market_growth_margin_expansion,1
T3000813,2024Q3,MPAA,neutral,deteriorating,1,1,-1,-2,1,3,3,0,0,0,-3,-3,1,high,high,0,volume_growth_with_fx_drag,sales_growth_cost_savings_offset_by_fx_and_debt_cost,1
T3000814,2024Q3,MQ,deteriorating,deteriorating,0,-2,-2,0,0,2,3,1,1,-3,-3,0,0,high,high,0,metric_mismatch,volume_growth_revenue_presentation_drag,1
T3000815,2024Q3,NDLS,deteriorating,deteriorating,0,-5,-5,0,0,4,4,0,0,-3,-3,0,0,high,medium,1,guidance_revision_and_noncash_adjustment,guidance_revision_impairment,1
T3000816,2024Q3,NEWT,constructive,inflecting,1,3,8,5,1,1,1,0,0,1,3,2,1,medium,medium,0,funding_and_originations,funding_platform_scale,1
T3000817,2024Q3,NMRK,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,medium,medium,0,guidance_outlook,guidance_reaffirmation,1
T3000818,2024Q3,NNBR,constructive,inflecting,1,5,9,4,1,2,1,-1,1,1,3,2,1,high,high,0,operational_transformation,transformation_margin_expansion,1
T3000819,2024Q3,NUS,neutral,deteriorating,1,0,-3,-3,1,3,4,1,1,0,-3,-3,1,high,high,0,cost_efficiency_and_mix,restructuring_under_pressure,1
T3000820,2024Q3,NVRI,constructive,constructive,0,4,3,-1,1,1,2,1,1,1,1,0,0,medium,high,1,segment_mix_and_pricing,segment_recovery,1
T3000821,2024Q3,OI,deteriorating,deteriorating,0,-1,-3,-2,1,4,5,1,1,-3,-3,0,0,high,high,0,guidance_cut,guidance_cut_demand_shortfall,1
T3000822,2024Q3,ORN,neutral,neutral,0,2,0,-2,1,3,4,1,1,0,-3,-3,1,high,high,0,backlog_and_pricing,backlog_growth_guidance_cut,1
T3000823,2024Q3,OUT,constructive,constructive,0,4,4,0,0,1,1,0,0,1,1,0,0,medium,medium,0,cash_flow_and_cost_control,organic_revenue_growth_cash_flow,1
T3000824,2024Q3,PBI,constructive,constructive,0,5,6,1,1,1,2,1,1,1,1,0,0,high,high,0,cost_reduction_and_balance_sheet_actions,strategic_exit_cost_reduction,1
T3000825,2024Q3,PGY,constructive,inflecting,1,5,7,2,1,2,2,0,0,1,3,2,1,high,high,0,funding_structure_and_unit_economics,capital efficiency and unit economics,1
T3000826,2024Q3,PLCE,neutral,neutral,0,2,1,-1,1,4,4,0,0,-3,-3,0,0,high,high,0,cost_takeout_and_mix,margin recovery via cost and sales rationalization,1
T3000827,2024Q3,PTON,neutral,neutral,0,2,1,-1,1,3,4,1,1,0,-3,-3,1,high,high,0,cost_reduction_and_margin_mix,cost restructuring and margin expansion,1
T3000828,2024Q3,QUAD,constructive,neutral,1,4,1,-3,1,2,3,1,1,1,0,-1,1,high,high,0,cost_productivity_and_cash_generation,productivity and cost reduction,1
T3000829,2024Q3,REAL,constructive,constructive,0,3,5,2,1,2,2,0,0,1,1,0,0,high,high,0,revenue_growth_with_margin_progress,margin improvement and revenue growth,1
T3000830,2024Q3,RIG,constructive,constructive,0,4,5,1,1,2,2,0,0,1,1,0,0,high,high,0,utilization_and_revenue_efficiency,utilization and revenue efficiency,1
T3000831,2024Q3,RIVN,neutral,neutral,0,0,2,2,1,3,4,1,1,0,-3,-3,1,high,high,0,product_cost_reduction_and_retooling,product cost reduction and platform redesign,1
T3000832,2024Q3,RSI,inflecting,inflecting,0,8,7,-1,1,1,1,0,0,3,3,0,0,high,high,0,growth_and_operating_leverage,scaled revenue growth and EBITDA inflection,1
T3000833,2024Q3,RSVR,inflecting,constructive,1,7,4,-3,1,1,2,1,1,3,1,-2,1,high,medium,1,growth_and_margin_mix,organic growth and mix shift,1
T3000834,2024Q3,SHC,constructive,neutral,1,3,2,-1,1,2,2,0,0,1,0,-1,1,medium,medium,0,steady_growth_with_cost_pressure,stabilization and pricing,1
T3000835,2024Q3,SLQT,constructive,inflecting,1,5,7,2,1,3,2,-1,1,1,3,2,1,medium,high,1,profitability_improvement,profitability turnaround,1
T3000836,2024Q3,SSP,constructive,neutral,1,4,2,-2,1,2,2,0,0,1,0,-1,1,medium,medium,0,advertising_mix,cyclical advertising uplift,1
T3000837,2024Q3,STGW,constructive,constructive,0,5,4,-1,1,1,2,1,1,1,1,0,0,medium,medium,0,new_business_growth,new business and organic growth,1
T3000838,2024Q3,STKL,constructive,constructive,0,6,6,0,0,1,2,1,1,1,1,0,0,high,high,0,volume_and_margin_improvement,volume growth and capacity ramp,1
T3000839,2024Q3,SVV,deteriorating,deteriorating,0,-1,-4,-3,1,4,4,0,0,-3,-3,0,0,medium,high,1,demand_softness,guidance reduction,1
T3000840,2024Q3,SWIM,constructive,constructive,0,5,6,1,1,1,2,1,1,1,1,0,0,high,high,0,cost_structure_improvement,cost structure improvement,1
T3000841,2024Q3,TEAD,constructive,neutral,1,5,2,-3,1,2,3,1,1,1,0,-1,1,medium,medium,0,merger-synergy,M&A synergy plan,1
T3000842,2024Q3,TITN,neutral,neutral,0,1,1,0,0,4,5,1,1,-3,-3,0,0,high,high,0,demand-cycle,Demand contraction and guidance cut,1
T3000843,2024Q3,TROX,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,high,high,0,pricing-volume-mix,Volume recovery with cost pressure,1
T3000844,2024Q3,ULCC,neutral,neutral,0,1,1,0,0,3,4,1,1,0,-3,-3,1,high,high,0,capacity-and-network-repositioning,Capacity reset and cost savings,1
T3000845,2024Q3,WEST,constructive,constructive,0,5,3,-2,1,1,3,2,1,1,1,0,0,high,high,0,capacity-buildout,Plant ramp and margin improvement,1
T3000846,2024Q3,WWW,inflecting,inflecting,0,7,7,0,0,1,2,1,1,3,3,0,0,high,high,0,turnaround-transformation,Turnaround execution,1
T3000847,2024Q3,XPER,constructive,neutral,1,5,2,-3,1,1,2,1,1,1,0,-1,1,medium,high,1,product-platform-growth,Platform monetization ramp,1
T3000848,2024Q4,ACCO,constructive,neutral,1,3,1,-2,1,2,3,1,1,1,0,-1,1,high,high,0,turnaround-cost-actions,Cost savings offsetting demand weakness,1
T3000849,2024Q4,ADTN,neutral,constructive,1,1,3,2,1,4,2,-2,1,-3,1,4,1,medium,high,1,margin recovery / efficiency,inventory_normalization_margin_recovery,1
T3000850,2024Q4,AIOT,inflecting,inflecting,0,7,8,1,1,1,1,0,0,3,3,0,0,high,high,0,post-merger synergy / revenue growth,post_merger_synergy_growth,1
T3000851,2024Q4,ALTG,neutral,neutral,0,0,0,0,0,3,2,-1,1,0,0,0,0,medium,high,1,product support / mix resilience,mix_shift_product_support,1
T3000852,2024Q4,AMC,deteriorating,deteriorating,0,-2,-4,-2,1,4,4,0,0,-3,-3,0,0,high,high,0,cost efficiency / attendance rebound,cost_efficiency_box_office_recovery,1
T3000853,2024Q4,AVD,neutral,neutral,0,0,0,0,0,2,3,1,1,0,0,0,0,medium,high,1,transformation / inventory normalization,transformation_cost_savings,1
T3000854,2024Q4,BDN,neutral,deteriorating,1,0,-3,-3,1,4,4,0,0,-3,-3,0,0,high,high,0,asset sales / leasing progress,leasing_progress_asset_sales,1
T3000855,2024Q4,BE,constructive,neutral,1,3,1,-2,1,2,2,0,0,1,0,-1,1,medium,high,1,guidance reaffirmation / project execution,gross_margin_recovery_guidance_reaffirmation,1
T3000856,2024Q4,BMEA,constructive,neutral,1,3,0,-3,1,2,3,1,1,1,0,-1,1,high,high,0,clinical catalyst / pipeline progress,clinical_regulatory_progress,1
T3000857,2024Q4,BNED,neutral,inflecting,1,2,8,6,1,3,2,-1,1,0,3,3,1,medium,high,1,operational_improvement,business transformation and cost management,1
T3000858,2024Q4,CDE,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,cost_and_cash_flow_improvement,production growth and cost improvement,1
T3000859,2024Q4,CLNE,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,medium,medium,0,volume_growth,volume growth and adjusted profitability,1
T3000860,2024Q4,CNDT,neutral,deteriorating,1,0,-2,-2,1,4,3,-1,1,-3,-3,0,0,high,high,0,mixed_operational_pressure,lost business and stranded costs,1
T3000861,2024Q4,CNTY,neutral,deteriorating,1,1,-2,-3,1,2,3,1,1,0,-3,-3,1,medium,medium,0,property_opening,capacity expansion amid weak current results,1
T3000862,2024Q4,COMP,inflecting,inflecting,0,9,8,-1,1,1,2,1,1,3,3,0,0,high,high,0,market_share_gain,market share gains and cost control,1
T3000863,2024Q4,CRNC,deteriorating,deteriorating,0,-5,-5,0,0,4,4,0,0,-3,-3,0,0,medium,high,1,guidance_and_executive_transition,leadership transition without financial proof,1
T3000864,2024Q4,CTOS,neutral,deteriorating,1,1,-4,-5,1,3,5,2,1,0,-3,-3,1,high,high,0,margin_pressure_with_guidance_cut,guidance reduction and margin pressure,1
T3000865,2024Q4,CWK,constructive,deteriorating,1,3,-2,-5,1,2,3,1,1,1,-3,-4,1,high,high,0,operating improvement,cost actions and leasing mix,1
T3000866,2024Q4,CYH,neutral,neutral,0,0,1,1,1,4,3,-1,1,-3,0,3,1,high,medium,1,operating improvement,"volume, reimbursement, and cost mix",1
T3000867,2024Q4,EBS,deteriorating,neutral,1,-3,0,3,1,3,2,-1,1,-3,0,3,1,medium,medium,0,liquidity,liquidity and refinancing,1
T3000868,2024Q4,EVH,deteriorating,deteriorating,0,-3,-5,-2,1,4,5,1,1,-3,-3,0,0,high,high,0,guidance reset,guidance revision and profitability pressure,1
T3000869,2024Q4,FNKO,neutral,constructive,1,1,3,2,1,3,3,0,0,0,1,1,1,high,high,0,margin expansion,margin recovery despite demand caution,1
T3000870,2024Q4,GRPN,neutral,deteriorating,1,1,-2,-3,1,3,4,1,1,0,-3,-3,1,medium,high,1,platform transformation,platform transformation with financing need,1
T3000871,2024Q4,GT,constructive,constructive,0,4,4,0,0,3,3,0,0,1,1,0,0,high,high,0,transformation plan,transformation and price-cost benefits,1
T3000872,2024Q4,HLIT,constructive,inflecting,1,6,9,3,1,2,1,-1,1,1,3,2,1,high,high,0,product growth,broadband growth and margin expansion,1
T3000873,2024Q4,IRWD,constructive,neutral,1,3,1,-2,1,2,2,0,0,1,0,-1,1,medium,high,1,demand,product demand and pipeline execution,1
T3000874,2024Q4,JBLU,neutral,constructive,1,2,3,1,1,3,3,0,0,0,1,1,1,medium,high,1,operational execution,operational reliability and revenue initiatives,1
T3000875,2024Q4,KRO,inflecting,constructive,1,7,6,-1,1,1,2,1,1,3,1,-2,1,high,high,0,pricing and cost,cyclical volume recovery and cost improvement,1
T3000876,2024Q4,KW,neutral,neutral,0,2,0,-2,1,3,3,0,0,0,0,0,0,medium,high,1,capital formation and platform growth,investment platform growth,1
T3000877,2024Q4,LC,inflecting,inflecting,0,9,8,-1,1,1,2,1,1,3,3,0,0,high,high,0,credit performance and balance sheet growth,marketplace funding and balance sheet expansion,1
T3000878,2024Q4,LFCR,neutral,deteriorating,1,2,-3,-5,1,3,4,1,1,0,-3,-3,1,medium,high,1,customer wins and capacity expansion,capacity expansion and new customer wins,1
T3000879,2024Q4,LFST,inflecting,inflecting,0,9,8,-1,1,1,2,1,1,3,3,0,0,high,high,0,scale and operating leverage,operational leverage and disciplined growth,1
T3000880,2024Q4,MATV,constructive,neutral,1,3,1,-2,1,2,3,1,1,1,0,-1,1,medium,high,1,cost and mix improvement,cost actions and segment margin improvement,1
T3000881,2024Q4,MEI,neutral,deteriorating,1,2,-1,-3,1,3,3,0,0,0,-3,-3,1,high,medium,1,demand-mix-shift,demand_mix_and_cost_actions,1
T3000882,2024Q4,MERC,deteriorating,neutral,1,-2,2,4,1,3,3,0,0,-3,0,3,1,medium,medium,0,operational-disruption,commodity_market_and_production_recovery,1
T3000883,2024Q4,MIR,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,broad-demand-and-margin-expansion,operating_efficiency_and_end_market_growth,1
T3000884,2024Q4,MPAA,constructive,constructive,0,3,3,0,0,2,2,0,0,1,1,0,0,high,medium,1,efficiency-and-volume,volume_growth_and_efficiency_actions,1
T3000885,2024Q4,MQ,constructive,constructive,0,4,5,1,1,3,3,0,0,1,1,0,0,high,high,0,payment-volume-growth,platform_volume_growth_and_cost_control,1
T3000886,2024Q4,MTRX,constructive,neutral,1,5,0,-5,1,2,3,1,1,1,0,-1,1,high,medium,1,backlog-and-awards,backlog_conversion_and_project_timing,1
T3000887,2024Q4,NDLS,deteriorating,deteriorating,0,-5,-5,0,0,4,5,1,1,-3,-3,0,0,high,high,0,demand-and-guidance-weakness,restaurant_sales_and_margin_decline,1
T3000888,2024Q4,NEWT,constructive,constructive,0,3,5,2,1,2,2,0,0,1,1,0,0,high,medium,1,loan-origination-growth,loan_origination_growth_and_platform_advantage,1
T3000889,2024Q4,NVRI,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,high,high,0,pricing-demand mix,guidance_cut_operational_challenges,1
T3000890,2024Q4,ORN,constructive,constructive,0,5,5,0,0,2,2,0,0,1,1,0,0,high,high,0,project execution and backlog,project_revenue_operating_leverage,1
T3000891,2024Q4,OSCR,constructive,neutral,1,6,2,-4,1,2,3,1,1,1,0,-1,1,high,high,0,membership and pricing / cost ratio improvement,revenue_growth_cost_ratio_improvement,1
T3000892,2024Q4,PBI,constructive,constructive,0,6,4,-2,1,2,2,0,0,1,1,0,0,high,high,0,cost reduction and mix,cost_reduction_margin_expansion,1
T3000893,2024Q4,PGY,constructive,constructive,0,6,5,-1,1,2,3,1,1,1,1,0,0,medium,high,1,capital efficiency and fee growth,capital_efficiency_operating_leverage,1
T3000894,2024Q4,PLCE,constructive,constructive,0,5,3,-2,1,3,4,1,1,1,-3,-4,1,high,high,0,profitability reset and cost discipline,profitability_turnaround_liquidity_risk,1
T3000895,2024Q4,PTON,inflecting,constructive,1,8,3,-5,1,1,3,2,1,3,1,-2,1,high,high,0,margin expansion and cost savings,cost_restructuring_margin_expansion,1
T3000896,2024Q4,QUAD,constructive,neutral,1,6,0,-6,1,2,3,1,1,1,0,-1,1,high,high,0,manufacturing productivity and cost reduction,cost_productivity_offsetting_sales_decline,1
T3000897,2024Q4,REAL,constructive,constructive,0,5,5,0,0,1,1,0,0,1,1,0,0,medium,high,1,guidance_raise,guidance_raise_profitability,1
T3000898,2024Q4,RIG,constructive,constructive,0,3,6,3,1,3,2,-1,1,1,1,0,0,medium,high,1,backlog_and_utilization,demand_backlog_utilization,1
T3000899,2024Q4,RIVN,deteriorating,deteriorating,0,-1,-2,-1,1,5,5,0,0,-3,-3,0,0,high,high,0,guidance_cut,guidance_cut_production_disruption,1
T3000900,2024Q4,RSI,inflecting,inflecting,0,7,7,0,0,1,1,0,0,3,3,0,0,high,high,0,revenue_and_ebitda_acceleration,growth_profitability_guidance_raise,1
T3000901,2024Q4,RUN,neutral,constructive,1,2,4,2,1,2,2,0,0,0,1,1,1,medium,medium,0,deployment_mix_and_cash_generation,storage_growth_recurring_cash_generation,1
T3000902,2024Q4,RYAM,constructive,neutral,1,4,2,-2,1,2,3,1,1,1,0,-1,1,medium,high,1,fcf_and_refinancing,free_cash_flow_raise_refinancing_cost_actions,1
T3000903,2024Q4,SEDG,deteriorating,deteriorating,0,-5,-2,3,1,5,5,0,0,-3,-3,0,0,high,high,0,margin_collapse_and_impairment,margin_collapse_impairment_revenue_decline,1
T3000904,2024Q4,SLQT,constructive,constructive,0,4,3,-1,1,2,2,0,0,1,1,0,0,medium,high,1,segment_growth,segment_revenue_ebitda_improvement,1
T3000905,2024Q4,SSP,constructive,constructive,0,6,5,-1,1,2,2,0,0,1,1,0,0,high,high,0,pricing_mix,political advertising and cost control,1
T3000906,2024Q4,STGW,inflecting,constructive,1,8,6,-2,1,1,1,0,0,3,1,-2,1,high,high,0,commercial_momentum,organic growth and new business,1
T3000907,2024Q4,STKL,constructive,constructive,0,5,3,-2,1,2,2,0,0,1,1,0,0,high,high,0,volume_growth,volume growth and facility ramp,1
T3000908,2024Q4,TROX,deteriorating,deteriorating,0,-3,-4,-1,1,4,5,1,1,-3,-3,0,0,high,high,0,demand_weakness,demand slowdown and guidance miss,1
T3000909,2024Q4,ULCC,deteriorating,neutral,1,-2,1,3,1,4,3,-1,1,-3,0,3,1,high,high,0,cost_and_capacity,cost savings and capacity adjustment,1
T3000910,2024Q4,VSAT,constructive,deteriorating,1,3,-3,-6,1,3,4,1,1,1,-3,-4,1,medium,high,1,backlog_and_awards,orderbook strength offset by EBITDA pressure,1
T3000911,2024Q4,WEST,constructive,deteriorating,1,3,-1,-4,1,3,4,1,1,1,-3,-4,1,medium,high,1,customer_growth,facility ramp and customer wins,1
T3000912,2024Q4,XPER,neutral,neutral,0,1,2,1,1,2,3,1,1,0,0,0,0,high,high,0,margin_mix,business transformation and margin expansion,1
T3000913,2025Q1,ADTN,deteriorating,neutral,1,-1,0,1,1,4,3,-1,1,-3,0,3,1,medium,medium,0,demand_recovery_cost_actions,demand recovery,1
T3000914,2025Q1,AIOT,inflecting,inflecting,0,9,8,-1,1,1,1,0,0,3,3,0,0,high,high,0,acquisition_synergy_and_margin_expansion,scale and margin expansion,1
T3000915,2025Q1,AMC,deteriorating,neutral,1,-1,2,3,1,4,3,-1,1,-3,0,3,1,medium,high,1,cash_flow_recovery_and_balance_sheet_actions,box office recovery and cash generation,1
T3000916,2025Q1,ARLO,inflecting,inflecting,0,9,8,-1,1,1,1,0,0,3,3,0,0,high,high,0,subscription_growth_margin_expansion_cash_generation,recurring revenue mix shift,1
T3000917,2025Q1,ASAN,inflecting,constructive,1,9,4,-5,1,1,2,1,1,3,1,-2,1,high,medium,1,efficiency_and_ai_product_expansion,efficiency and profitability transition,1
T3000918,2025Q1,AVD,neutral,neutral,0,2,0,-2,1,2,3,1,1,0,0,0,0,medium,medium,0,restructuring_and_inventory_reduction,turnaround and balance sheet repair,1
T3000919,2025Q1,BDN,neutral,deteriorating,1,1,-4,-5,1,2,4,2,1,0,-3,-3,1,medium,high,1,leasing_momentum_and_occ_maintenance,office leasing pressure,1
T3000920,2025Q1,BGS,neutral,deteriorating,1,0,-2,-2,1,3,3,0,0,0,-3,-3,1,medium,high,1,cost_mix_and_deleveraging,volume and cost pressure,1
T3000921,2025Q1,BHFAM,neutral,constructive,1,0,3,3,1,4,2,-2,1,-3,1,4,1,medium,medium,0,mix_shift,earnings_recovery_product_mix,1
T3000922,2025Q1,BNED,deteriorating,deteriorating,0,-3,-3,0,0,4,4,0,0,-3,-3,0,0,high,high,0,cash_flow_pressure,cash_burn_liquidity_pressure,1
T3000923,2025Q1,BVS,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,growth_and_margin_expansion,growth_margin_cash_inflection,1
T3000924,2025Q1,CDE,constructive,constructive,0,3,5,2,1,2,3,1,1,1,1,0,0,medium,high,1,transaction_and_growth,production_cost_cash_flow_improvement,1
T3000925,2025Q1,CLNE,neutral,neutral,0,2,0,-2,1,3,4,1,1,0,-3,-3,1,high,high,0,volume_growth,volume_adjusted_ebitda_growth_offset_by_losses,1
T3000926,2025Q1,CMP,neutral,deteriorating,1,2,-4,-6,1,3,4,1,1,0,-3,-3,1,high,high,0,pricing_and_cost_mix,volume_decline_margin_pressure,1
T3000927,2025Q1,CNDT,neutral,deteriorating,1,2,-4,-6,1,3,4,1,1,0,-3,-3,1,medium,high,1,new_business_and_cost_efficiency,lost_business_volume_decline,1
T3000928,2025Q1,CTLP,constructive,inflecting,1,5,9,4,1,1,1,0,0,1,3,2,1,high,high,0,subscription_growth,subscription_transaction_growth_margin_expansion,1
T3000929,2025Q1,CYH,inflecting,constructive,1,8,5,-3,1,2,2,0,0,3,1,-2,1,high,high,0,pricing-volume-cost mix,volume_reimbursement_cost_efficiency,1
T3000930,2025Q1,DNUT,neutral,deteriorating,1,2,-4,-6,1,3,4,1,1,0,-3,-3,1,high,high,0,incident recovery and mix,cybersecurity_disruption_margin_pressure,1
T3000931,2025Q1,EBS,constructive,neutral,1,4,2,-2,1,2,3,1,1,1,0,-1,1,high,high,0,portfolio reset and margin expansion,portfolio_restructuring_margin_recovery,1
T3000932,2025Q1,EVH,neutral,deteriorating,1,1,-4,-5,1,3,4,1,1,0,-3,-3,1,medium,medium,0,guidance and cost discipline,medical_cost_pressure_guidance_reset,1
T3000933,2025Q1,FNKO,constructive,constructive,0,3,4,1,1,2,2,0,0,1,1,0,0,high,high,0,channel mix and margin,gross_margin_dtc_emea_recovery,1
T3000934,2025Q1,GRPN,inflecting,constructive,1,7,3,-4,1,1,3,2,1,3,1,-2,1,high,high,0,turnaround and cash flow,turnaround_cash_flow_local_growth,1
T3000935,2025Q1,HRTG,deteriorating,deteriorating,0,-4,-3,1,1,5,4,-1,1,-3,-3,0,0,medium,high,1,catastrophe loss,catastrophe_loss_volatility,1
T3000936,2025Q1,IRWD,inflecting,neutral,1,7,2,-5,1,1,3,2,1,3,0,-3,1,high,high,0,product demand and pipeline,product_demand_restructuring_offset_by_pricing,1
T3000937,2025Q1,JBLU,neutral,neutral,0,1,2,1,1,4,3,-1,1,-3,0,3,1,medium,medium,0,revenue mix / operations,revenue initiatives and operational reliability,1
T3000938,2025Q1,KW,constructive,constructive,0,5,3,-2,1,1,2,1,1,1,1,0,0,medium,medium,0,fee revenue / pipeline,investment management growth and transaction gains,1
T3000939,2025Q1,LC,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,loan growth / credit performance,"originations, marketplace pricing, and credit improvement",1
T3000940,2025Q1,LFCR,neutral,neutral,0,1,1,0,0,2,3,1,1,0,0,0,0,low,medium,1,capacity expansion / pipeline,capacity expansion and CDMO development pipeline,1
T3000941,2025Q1,LFST,constructive,inflecting,1,3,8,5,1,2,1,-1,1,1,3,2,1,medium,high,1,same-store growth / clinician growth,clinic scale and operating efficiency,1
T3000942,2025Q1,LPSN,deteriorating,deteriorating,0,-1,-4,-3,1,4,5,1,1,-3,-3,0,0,high,high,0,customer retention / AI product adoption,turnaround and bookings recovery,1
T3000943,2025Q1,MQ,inflecting,inflecting,0,9,7,-2,1,1,1,0,0,3,3,0,0,high,high,0,processing volume / gross profit expansion,processing volume and gross profit expansion,1
T3000944,2025Q1,MTRX,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,medium,high,1,backlog conversion / project execution,backlog conversion and fixed cost absorption,1
T3000945,2025Q1,MYGN,neutral,deteriorating,1,1,-4,-5,1,3,4,1,1,0,-3,-3,1,medium,high,1,guidance_update,guidance_reset,1
T3000946,2025Q1,NEO,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,operating_growth_and_margin_expansion,volume_price_mix,1
